tweet_id,account_name,user_id,timestamp,text,links,repiles,retweets,favorites
1246895768255860736,Brian Tyler Cohen,455684839,1:21 PM - 5 Apr 2020,BREAKING: UK Prime Minister Boris Johnson  who bragged about shaking hands with everyone amid the coronavirus ,,Null,1263,3830
1246891543627268100,The Chelsea Chaps,1048534110753497088,1:04 PM - 5 Apr 2020,- Becomes first club to pay the living wage. - Pays staff in full under the coronavirus ,,Null,123,541
1246881185357271043,BBC News (UK),612473,12:23 PM - 5 Apr 2020,"We will succeed and that success will belong to everyone of us"  The Queen delivers a rallying message to the UK in its fight against the coronavirus ,http://bbc.in/CoronavirusQueenCommonwealth,Null,917,3618
1246862946929524741,سلیمان شاہ,1016011858040352768,11:11 AM - 5 Apr 2020,This is the disgusting face of hindutva  At a time when almost all countries r releasing prisoners over fears of ,,Null,16,21
1246861211226038273,Sky News,7587032,11:04 AM - 5 Apr 2020,Aerial footage has shown people sunbathing in London parks  ignoring social distancing advice amid the ,https://trib.al/gr5s2T9,Null,540,1124
1246854019244490756,Bernard B. Kerik,25837289,10:35 AM - 5 Apr 2020,If Fauci believed in January 2017 that there would be some sort of surprise ,https://twitter.com/johncardillo/status/1246848086904901643,Null,1467,2267
1246937300082348033,Lord (Tariq)Ahmad of Wimbledon,81851893,4:06 PM - 5 Apr 2020,Thanks to ,,Null,0,1
1246933947054841858,Tomthunkit™,289118612,3:53 PM - 5 Apr 2020,TRUMP TV (FOX) HAS BEEN FEARMONGERING ABOUT PRISONERS BEING RELEASED TO PREVENT ,,Null,3,2
1246929619179225089,Norbert Elekes,292558545,3:36 PM - 5 Apr 2020,NEW: For the first time since coronavirus ,,Null,156,265
1246928825285595136,Africa Facts Zone,129009730,3:32 PM - 5 Apr 2020,Ghana will be providing free food for 400 000 poor people in Tema  Accra  Kumasi and Kasoa to ease things for them during the coronavirus ,,Null,202,462
1246926136673742851,Sky News,7587032,3:22 PM - 5 Apr 2020,The Irish prime minister Leo Varadkar has re-registered as a doctor with the country's health service and will work one shift a week to assist during the ,https://trib.al/l8tQMBq,Null,518,2407
1246917202315542530,Ann Coulter,196168350,2:46 PM - 5 Apr 2020,"The common theme is that during an ,https://www.dallasnews.com/news/watchdog/2020/04/03/if-you-imagine-that-a-local-business-making-surgical-face-masks-is-working-247-guess-again/?utm_content=buffer429dc&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,Null,149,332
1246911645122732033,Robert Barnes,2301990517,2:24 PM - 5 Apr 2020,During last 3 major virus ,https://twitter.com/JamesSurowiecki/status/1246780433586626560,Null,129,247
1246900700879237125,Sky News,7587032,1:41 PM - 5 Apr 2020,Coronavirus: Irish PM re-registers as doctor to help tackle ,http://news.sky.com/story/coronavirus-irish-pm-re-registers-as-doctor-to-help-tackle-outbreak-11969029,Null,675,2812
1246897565011935232,the tiny raccoon (is angry),1144205454,1:28 PM - 5 Apr 2020,The Federal Bureau of Prisons has an out of control situation with major ,,Null,10,15
1246886647976923146,Kaivan Shroff,2289770467,12:45 PM - 5 Apr 2020,This isn’t Trump Surgeon General ,,Null,194,360
1246884716936134661,Amol Sinha,16845392,12:37 PM - 5 Apr 2020,I'll say it again. Every aspect of the ,https://twitter.com/LucyYang7/status/1244833086577217536,Null,21,37
1246875915495313408,Aileen Campbell,159061464,12:02 PM - 5 Apr 2020,We are supporting councils with £30m to help those struggling to access food. Both national and local government are focused on helping our people and communities during the ,https://twitter.com/scotgov/status/1246814891186573313,Null,28,50
1246875746015961088,Keegan Hamilton,122189727,12:01 PM - 5 Apr 2020,Null,https://www.vice.com/en_us/article/z3b9qj/prisoner-uses-smuggled-cellphone-to-beg-for-help-with-coronavirus-on-facebook-live,Null,159,192
1246872565647208454,Hudaverdi Fatsalı,837989291166859264,11:49 AM - 5 Apr 2020,Please  do something to avoid exposure to ,,Null,8,5
1246868901155266562,Governor Larry Hogan,2987671552,11:34 AM - 5 Apr 2020,Today I enacted an emergency order to protect residents and staff at Maryland nursing home facilities  and bolster the state’s mitigation and suppression efforts amid ,https://governor.maryland.gov/2020/04/05/governor-hogan-takes-aggressive-action-to-protect-nursing-home-residents-and-staff-amid-covid-19-outbreaks/,Null,94,273
1246848086904901643,John Cardillo,27995424,10:12 AM - 5 Apr 2020,Fauci at Georgetown U.  January 10  2017  10 days before ⁦,,Null,2730,3359
1246846311267274752,Matt,1135309194096254985,10:05 AM - 5 Apr 2020,A look at the same plateau before and after the COVID-19 ,,Null,87,476
1246844177809321984,Ireland Simpsons Fans,817408597617418247,9:56 AM - 5 Apr 2020,When you hear there’s a coronavirus ,,Null,96,1148
1246839345983651840,MSNBC,2836421,9:37 AM - 5 Apr 2020,Dr. Fauci says the US is "struggling" to get the coronavirus ,http://nbcnews.to/2UHQk0A,Null,530,1059
1246932927218364416,LimoPilot,1083016914803310593,3:49 PM - 5 Apr 2020,First. The U.S. is the 12th richest nation. Take 2 minutes to do some research simpleton. ,https://www.google.com/amp/s/amp.usatoday.com/amp/39630693,Null,0,0
1246921086165450754,LocalClarity,847109315643224064,3:02 PM - 5 Apr 2020,Should you continue to solicit reviews during the ,https://bit.ly/2V2J9ix,Null,1,0
1246913702550556674,#OurFavOnlineDoc 🛂,553581707,2:32 PM - 5 Apr 2020,FLASH: Ireland prime minister Leo Varadkar has re-registered as a doctor with the country's health service.  He will work one shift every week to assist during the coronavirus ,,Null,151,453
1246908911506112512,Scientific American,14647570,2:13 PM - 5 Apr 2020,How sewage could reveal true scale of coronavirus ,https://bit.ly/2XbwA7q,Null,73,127
1246900651474538496,Mads Nipper,3052604686,1:40 PM - 5 Apr 2020,‘The climate challenge is as important as it was before the Corona ,,Null,9,40
1246899454139084802,Terence Phayre Knott,989425508763959296,1:36 PM - 5 Apr 2020,Her Majesty the Queen addresses UK & Commonwealth of 2 430 000 000 people!  Monarchist (as I am) or not  Queen Elisabeth (first on radio 1940j underlines need for all of us to work and stand together to tackle Covid19 ,,Null,5,14
1246895470393413635,HuffPost,14511951,1:20 PM - 5 Apr 2020,“There is no question that there will be a challenge to the coming administration in the arena of infectious diseases.”,http://huffp.st/hyfMmCz,Null,116,347
1246894213960212480,NHS 24,60859392,1:15 PM - 5 Apr 2020,The rules for visiting patients in NHS hospitals have changed during the ,,Null,21,31
1246884714948055041,Progress Market,1213990292640030721,12:37 PM - 5 Apr 2020,.,,Null,42,103
1246881189505490944,Daryl Sturgis✊🏽,42013288,12:23 PM - 5 Apr 2020,True story: the Obama administration declared the 2009 H1N1 ,,Null,105,223
1246875273867530241,Yamiche Alcindor,89887215,12:00 PM - 5 Apr 2020,Capt. Brett E. Crozier  the Navy captain who was fired after a leak of a letter he had emailed to Navy leaders detailing the service's failures in dealing with a coronavirus ,https://www.nytimes.com/2020/04/05/magazine/navy-captain-crozier-positive-coronavirus.html,Null,565,1428
1246867746144600064,The Wall Street Journal,3108351,11:30 AM - 5 Apr 2020,More than 660 people from the Ruby Princess cruise ship have tested positive for coronavirus,https://on.wsj.com/3aIKwJS,Null,78,147
1246866751222054912,Basherkella - বাঁশেরকেল্লা,1176335252,11:26 AM - 5 Apr 2020,Null,,Null,0,9
1246862618041749504,Michiko Kakutani,78400475,11:09 AM - 5 Apr 2020,Federal purchasing contracts show that after alarms sounded in January that a coronavirus ,https://apnews.com/090600c299a8cf07f5b44d92534856bc,Null,562,1109
1246854099896852485,Ori,954859686347632640,10:35 AM - 5 Apr 2020,Decentralized mutual aid in practice.  A database for localized ,https://docs.google.com/spreadsheets/d/1HEdNpLB5p-sieHVK-CtS8_N7SIUhlMpY6q1e8Je0ToY,Null,9,18
1246853513382166531,Tony Shaffer,172511244,10:33 AM - 5 Apr 2020,It's amazing how the Chinese coronavirus ,https://twitter.com/thehill/status/1246810089094369281,Null,382,606
1246849993136156672,Hiten Shah,3414188954,10:19 AM - 5 Apr 2020,Null,,Null,0,0
1246848597926109184,Press Trust of India,245687754,10:14 AM - 5 Apr 2020,36-yr-old man arrested in Mumbai's Chunabhatti for allegedly uploading Facebook post claiming coronavirus ,,Null,275,1129
1246842773245964289,Chief Joseph Kitchen,40973304,9:50 AM - 5 Apr 2020,My heart goes out to all of the people who have been furloughed  laid off  or fired due to the coronavirus ,,Null,2,13
1246840093396152322,Sarah Lazare,258453217,9:40 AM - 5 Apr 2020,COVID-19 ,https://www.wbez.org/shows/wbez-news/in-chicago-70-of-covid19-deaths-are-black/dd3f295f-445e-4e38-b37f-a1503782b507?fbclid=IwAR3s_du8aMZZ9bIlc8iF3E2bDtxFSoEIbu6KAgYKBBIpDWH3pk-eJ-oXOCU,Null,19,37
1246914208710545409,Grannies4Equality,3157985075,2:34 PM - 5 Apr 2020,Clear for weeks that lives of asylum seekers are being knowingly put at risk. ,https://twitter.com/DorasIRL/status/1246728849355943936,Null,0,0
1246900626820411394,Kenneth,159548604,1:40 PM - 5 Apr 2020,The shittiest thing about a disease ,,Null,1,7
1246889093667192834,The Epoch Times,29097819,12:55 PM - 5 Apr 2020,“What they’re trying to do right now with this Wuhan virus is the crime of the century in my view.”  A former US ambassador to Japan has criticized the ,https://www.theepochtimes.com/beijings-coverup-of-ccp-virus-crime-of-the-century-says-former-us-ambassador-to-japan_3298450.html,Null,109,160
1246889076709625856,Tsheiso,983997457330733056,12:54 PM - 5 Apr 2020,Null,,Null,0,5
1246884190169124864,Faris,15628068,12:35 PM - 5 Apr 2020,I think some Maldivians feel insulated to the absolute horror that comes with a ,,Null,0,10
1246884086960074752,The Seattle Times,14352556,12:35 PM - 5 Apr 2020,Washington state’s fight to contain the coronavirus was built on assumptions: Nursing homes would promptly report ,https://st.news/2JCElv8,Null,30,65
1246879941431635968,@yungJournalist,1245725065506885632,12:18 PM - 5 Apr 2020,For those who contributed his funds on this ,,Null,0,0
1246872900776480768,Mike,988990495081795584,11:50 AM - 5 Apr 2020,Vaccine Failure  "Mumps ,https://sci-hub.tw/10.1016/s0022-3476(05)80726-7 https://sci-hub.tw/10.1001/archpedi.1995.02170200064010 https://www.cdc.gov/mmwr/pdf/wk/mm5905.pdf,Null,3,4
1246864695774101510,Basherkella - বাঁশেরকেল্লা,1176335252,11:18 AM - 5 Apr 2020,Null,,Null,1,22
1246847794620612614,Ahsan Khan,3007866632,10:10 AM - 5 Apr 2020,Null,,Null,37,9
1246845285436780544,TheReal Truther,4322065997,10:00 AM - 5 Apr 2020,Anti-vaxxer can't figure out why we're not seeing measles ,,Null,7,52
1246837401785225216,Firstpost Sports,335891957,9:29 AM - 5 Apr 2020,Pakistan sports icons Jahangir Khan  Shahid Afridi have started distributing ration and cash to minorities after a Hindu tennis player drew their attention to the plight of the community in the ,https://www.firstpost.com/health/coronavirus-outbreak-pakistan-sports-icons-jahangir-khan-shahid-afridi-distribute-ration-cash-to-members-of-pakistans-minorities-8230911.html,Null,7,16
1246834829498486786,J Owen Shroyer,337484648,9:19 AM - 5 Apr 2020,Since the ship was so stricken with ,https://twitter.com/DrEricDing/status/1246079059311898624,Null,121,398
1246832671927472129,Mark Berman,16893929,9:10 AM - 5 Apr 2020,We have no idea how many Americans have had coronavirus since the ,https://wapo.st/2RaW3tI,Null,537,915
1246832360802455559,Matthew Yglesias,15446531,9:09 AM - 5 Apr 2020,Lots of people were warning over two months ago that Trump wasn’t taking this seriously enough.,https://nypost.com/2020/01/26/schumer-calls-on-feds-to-declare-coronavirus-outbreak-a-public-health-emergency/amp/?__twitter_impression=true,Null,96,388
1246831959331962880,Lou Dobbs,26487169,9:07 AM - 5 Apr 2020,Bush Foundation Sent 2 Million Face Masks to China During Coronavirus ,https://www.thegatewaypundit.com/2020/04/bush-foundation-sent-2-million-face-masks-china-coronavirus-outbreak-shut-mask-exports-us-wth/,Null,1747,2190
1246830924244844544,Bree Newsome Bass,110326494,9:03 AM - 5 Apr 2020,The status quo was/is evil. Structural inequality & violent oppression is why USA  despite being wealthiest nation  will have worst ,,Null,318,1006
1246830238786617344,WebMD,25928253,9:01 AM - 5 Apr 2020,"It really has to be a society who makes the decision that  ok  we're going to do this  because it's going to help us get back quicker." One American details his experience living in China during the COVID-19 ,,Null,25,58
1246830212840652801,Laurie Garrett,299273962,9:01 AM - 5 Apr 2020,When ,https://public.flourish.studio/visualisation/1712761/,Null,573,770
1246829059780366339,The Washington Post,2467791,8:56 AM - 5 Apr 2020,Biden says it was "close to criminal" for Navy to oust captain who warned of coronavirus ,https://wapo.st/3aLhyJu,Null,801,3375
1246863493334282240,NCRI-U.S. Rep Office,1031925613,11:13 AM - 5 Apr 2020,Coronavirus ,https://www.ncr-iran.org/en/news/human-rights/coronavirus-outbreak-in-iran-death-toll-surpasses-17500-while-regime-hoards-a-possible-cure/#.XooezYFAmCY.twitter,Null,40,33
1246830272256937984,SP Pandey,1114210143288184832,9:01 AM - 5 Apr 2020,Picture of an important diwali celebrated by Indians forgotten by the rate of the Corona and the ,,Null,0,0
1246827536220213249,Traptee Bhatt,1158646302525104128,8:50 AM - 5 Apr 2020,Supporting our Government by lightening diyas and candles in this ,,Null,0,1
1246826696340197376,HOP.,1443211976,8:47 AM - 5 Apr 2020,𝐇𝐚𝐩𝐩𝐲 𝐁𝐢𝐫𝐭𝐡𝐝𝐚𝐲 𝐎𝐮𝐫 𝐋𝐢𝐭𝐭𝐥𝐞 𝐏𝐫𝐢𝐧𝐜𝐞  𝐊𝐢𝐦 𝐌𝐢𝐧𝐠𝐲𝐮 ,https://drive.google.com/folderview?id=1-eDVfl1a3FnawSant_WvjTNiD3S3dW8g,Null,167,423
1246826683870699521,Democracy for America,57405911,8:47 AM - 5 Apr 2020,Wisconsin Republicans know they can’t win down-ballot races on merit so they resort to voting restrictions --  even if it means risking the health and safety of millions. During a pandemic  protecting ,https://slate.com/news-and-politics/2020/04/wisconsin-election-coronavirus.html,Null,11,13
1246826468056989700,Stan Collymore,212560938,8:46 AM - 5 Apr 2020,Did I miss the Matt Hancock answer as to whether he has a holiday home and whether he's visited it since the ,,Null,122,838
1246825982297858051,New York Times Opinion,16686144,8:44 AM - 5 Apr 2020,"Every day  millions of people around the world type their health symptoms into Google " ,https://nyti.ms/39LVDjS,Null,27,54
1246825235845873664,Mark Elliott,2832475948,8:41 AM - 5 Apr 2020,Wow. ,,Null,202,229
1246824012287594496,HMing,1245581881380225024,8:36 AM - 5 Apr 2020,Null,,Null,0,0
1246821215282638848,Complex,13049362,8:25 AM - 5 Apr 2020,Jeezy thinks Trump is putting his ego ahead of American lives during COVID-19 ,http://cmplx.co/mQUYNew,Null,172,1646
1246818805000650752,Rappler,330826792,8:15 AM - 5 Apr 2020,The apology stems from an online discussion between Joshua Molo and his former teachers in Nueva Ecija about how the Duterte administration is handling the ,https://www.rappler.com/nation/257071-ue-campus-journalist-forced-apologize-criticizing-duterte-government-online?utm_medium=Social&utm_source=Twitter#Echobox=1586099495,Null,96,368
1246817022932971522,nakidakk 😷,2837950933,8:08 AM - 5 Apr 2020,Even amid ,,Null,1,12
1246816844536823810,carman,1232084632394399744,8:07 AM - 5 Apr 2020,EXCEPT FOR THE ORDINARY AMERICAN  THESE FOLKS WILL MAKE A HUGE FINANCIAL KILLING DURING THIS COVID19 ,,Null,0,0
1246815867079294977,🔨Robert Brrrrrrrrreedlove,285636352,8:04 AM - 5 Apr 2020,Remember:  - Supression of the  ,,Null,14,55
1246811484795088896,Myketrocity Ⓜ️,3319466019,7:46 AM - 5 Apr 2020,GET READY FOR THE ,,Null,0,0
1246811235900940289,Qasim Rashid for Congress,85583894,7:45 AM - 5 Apr 2020,45 cut the Global ,,Null,477,962
1246811099191631872,Arjun Singh,1243897016461053952,7:45 AM - 5 Apr 2020,This is an initiative by I-PAC that can help the poor during any crisis  not just coronavirus ,,Null,0,0
1246810896892071938,Monica Alba,71584155,7:44 AM - 5 Apr 2020,Dr. Fauci says it would not be correct to say the ,,Null,2140,6442
1246805342245322752,Mia Farrow,33235771,7:22 AM - 5 Apr 2020,After China disclosed the virus ,,Null,397,1325
1246802892310433793,Jon Cooper 🇺🇸,27493883,7:12 AM - 5 Apr 2020,As the first alarms sounded that a coronavirus ,https://apnews.com/090600c299a8cf07f5b44d92534856bc,Null,335,636
1246797401794449409,Chris Murphy,150078976,6:50 AM - 5 Apr 2020,Two months before the Wuhan ,https://foreignpolicy.com/2020/03/30/coronavirus-trump-us-government-must-prepare-now-for-the-next-pandemic/,Null,1593,4153
1246796303935422464,Chris Murphy,150078976,6:46 AM - 5 Apr 2020,The U.S. had a program - PREDICT - that identified lethal viruses abroad to prevent their spread to the U.S..   It had found 1 200 viruses (and 160 coronaviruses) in 10 years.  It was actively working in China.  Two months before the Wuhan ,,Null,32232,58758
1246794586359582722,Jonathan Turley,94784682,6:39 AM - 5 Apr 2020,Michigan Gov. Whitmer just said on Fox that the response should not depend on who is governor of a given state. However  that is the meaning of federalism. Governors did little to prepare for this pandemic despite years of studies showing shortages to deal with an ,,Null,7407,18773
1246789613181689857,𝐁𝐢𝐧𝐢𝐬𝐡,1209379907790356480,6:19 AM - 5 Apr 2020,Null,,Null,70,4
1246786906333097986,𝚃𝚑𝚘𝚖𝚊𝚜 𝙲𝚊𝚜𝚎𝚢 𝙿𝚑𝚘𝚝𝚘𝚐𝚛𝚊𝚙𝚑𝚢 📸,1024617958218362881,6:08 AM - 5 Apr 2020,RIP to all those that have died during the Coronavirus ,,Null,18,216
1246782369362739203,Sky Sports News,108568373,5:50 AM - 5 Apr 2020,Null,https://cards.twitter.com/cards/18ce53wdesi/9b6s5,Null,1586,16052
1246780392595763203,Doyle ⚓️,1146612421165047808,5:43 AM - 5 Apr 2020,Null,,Null,5,15
1246780204707610624,𝐁𝐢𝐧𝐢𝐬𝐡,1209379907790356480,5:42 AM - 5 Apr 2020,Null,,Null,51,3
1246770856887562240,Dr. Dena Grayson,1651522832,5:05 AM - 5 Apr 2020,Null,https://www.washingtonpost.com/world/2020/04/04/coronavirus-latest-news/,Null,293,490
1246769556783169537,NEJM,25950355,5:00 AM - 5 Apr 2020,Explore the NEJM collection of articles and other resources on the Coronavirus (Covid-19) ,,Null,243,381
1246762146488352773,Nazu khan,940905155008122880,4:30 AM - 5 Apr 2020,Prophet Muhammad (PBUH)said  If U hear an ,,Null,55,48
1246751257810939904,● Global Politics,1063135254700015620,3:47 AM - 5 Apr 2020,Who is ",,Null,117,97
1246744639673004032,Shaziahasan,1107899275923476480,3:21 AM - 5 Apr 2020,Null,,Null,17,12
1246742290418278401,Amir Aslam Khan 🇵🇰,892575546,3:11 AM - 5 Apr 2020,The spread of the disease caused by the virus  COVID-19  has rocked financial markets around the world  with the panic clear in stocks  bonds  gold and commodity prices  underlining expectations of severe economic damage from the ,,Null,13,2
1246731768641794048,Mushumir (HBD Chaplin🌚),577813959,2:29 AM - 5 Apr 2020,Null,,Null,28,12
1246730702823084032,🇵🇰suMaira Rao✨,1189589377166516224,2:25 AM - 5 Apr 2020,Null,,Null,80,39
1246728816103481344,Naomi Ackerman,333418993,2:18 AM - 5 Apr 2020,Important reporting from ,,Null,1472,2087
1246723689472720897,Ramesh Patel - They Would Rather You Ignore This,127666780,1:57 AM - 5 Apr 2020,Null,,Null,19,27
1246713512996601856,City Cancer Challenge,1105861409588563974,1:17 AM - 5 Apr 2020,Have you registered for our webinar yet? We’ll be discussing the strategies and lessons learned from early experiences treating people with ,,Null,19,1107
1246786179292434435,Aaron L. Morrison,15645913,6:06 AM - 5 Apr 2020,NEW from me  ,https://bit.ly/39LLrIh,Null,331,527
1246778757433544704,Vibha Mathur,4441125743,5:36 AM - 5 Apr 2020,See how South Korea tackled COVID19 ,,Null,25,41
1246769554765668357,Kyle Griffin,32871086,5:00 AM - 5 Apr 2020,At least 155 crew members aboard the USS Theodore Roosevelt have tested positive for coronavirus  days after the Capt. Crozier was relieved of his post for criticizing Pentagon leadership for not acting quickly enough to contain the ,https://wapo.st/2JECuG6,Null,968,1780
1246765088473845762,Zhaleh Noor,1195031786255986688,4:42 AM - 5 Apr 2020,Prime Minister Imran Khan on Friday announced an incentivized package for the construction industry to boost employment opportunities during the coronavirus ,,Null,16,5
1246741823902502913,Keshav Mishra,3316960206,3:09 AM - 5 Apr 2020,Through this Initiative  ,,Null,32,20
1246729327506534405,QuickTake by Bloomberg,252751061,2:20 AM - 5 Apr 2020,A devastating locust ,,Null,100,210
1246728711447220224,Isha Butt 💕(princess),1150849851489509376,2:17 AM - 5 Apr 2020,Null,,Null,53,3
1246724293788151808,Notts Police,82113081,2:00 AM - 5 Apr 2020,Nottinghamshire Police has thanked the public for their overwhelming support and co-operation through the first week of new regulations on social distancing designed to save lives and protect the NHS during the Coronavirus ,,Null,23,98
1246722750468808704,The RCN,54506896,1:54 AM - 5 Apr 2020,A reminder of what we are demanding from the government since the ,,Null,24,44
1246712379728998400,Sanobar,113993660,1:12 AM - 5 Apr 2020,This picture is heartbreaking.  Doctors are tirelessly and courageously providing medical attention to their patients amid the ,,Null,25,27
1246711590277263361,BUGDUN,19816124,1:09 AM - 5 Apr 2020,Improvising during the corona ,,Null,17,60
1246705546687807488,Matthew Payne,1235696982242611200,12:45 AM - 5 Apr 2020,Null,,Null,14,53
1246700464651096064,MorganReagan,1191767148311523328,12:25 AM - 5 Apr 2020,Null,,Null,23,36
1246696352698023937,BBC North West,64683174,12:09 AM - 5 Apr 2020,Here's what life is like inside a busy Manchester foodbank following the coronavirus ,,Null,25,207
1246685500645298176,Max Burns,1599266138,11:26 PM - 4 Apr 2020,2:25am  scrolling through Facebook friends I haven't spoken to in at least a decade  weighing whether or not to check in on them during the ,,Null,0,10
1246677300613197825,Kamikazi Pilot,211804842,10:53 PM - 4 Apr 2020,Bigger question is why was his foundation simulating a virus ,,Null,7,30
1246664124752441354,CNN,759251,10:01 PM - 4 Apr 2020,Portugal has temporarily given all migrants and asylum seekers full citizenship rights  granting them full access to the country's healthcare as the ,https://cnn.it/2UJC2wM,Null,2963,13279
1246642820338741250,深情如许,1246414541291835392,8:36 PM - 4 Apr 2020,Now the ,,Null,1,102
1246640434366918656,John Blakey,2211972305,8:26 PM - 4 Apr 2020,Twitter during the ,,Null,4,31
1246692472690036742,Eric Feigl-Ding,18831926,11:53 PM - 4 Apr 2020,Tokyo suddenly reports 130 new ,https://english.kyodonews.net/news/2020/04/919df561afa5-breaking-news-tokyo-to-confirm-over-130-new-coronavirus-infections-sunday.html,Null,191,285
1246670112800690176,Bean🔥,98141307,10:24 PM - 4 Apr 2020,UK former chief inspector of prisons says there must be full scale release of short-term prisoners.  "Remand prisoners in particular should be let out"  But UK always has exemptions to keep Julian Assange in prison on behalf of Trump's cronies ,https://www.canberratimes.com.au/story/6711342/fears-for-assange-amid-uk-prisons-outbreak/,Null,82,85
1246650237906714624,Amir Tsarfati,1225779630,9:05 PM - 4 Apr 2020,Unbelievable: ,,Null,374,700
